Listing_ID;Layout;Condition;Floor_Space;Price;Fees;Refundable_security_deposit;Town;Metropolitan_district;Street;Ownership_Type;Building_Type;PENB;Furnishing_and_Fittings;Floor;Balcony;Terrace;Cellar;Loggia;Parking;Lift;Garage;New_building;Available_from;Heating;Total_number_of_floors;Renovation;Design;Age
693467;1 bedroom with open-plan kitchen;Excellent;38 m²;CZK 7,550;;CZK 15,100;Frýdek-Místek;Frýdek;Nad stadionem;Personal;Prefab concrete building;E;;1;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
693466;2 bedroom;Good;55 m²;CZK 7,500;;CZK 15,000;Moravská Ostrava;Moravskoslezský Region;Gajdošova;Personal;Brick building;E;;3;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 5,000
693463;3 bedroom;Excellent;67 m²;CZK 7,000;CZK 4,000;CZK 7,000;Ústecký Region;;Markvartice u Děčína;Personal;Brick building;B;Partially furnished;1;No;No;Yes;No;Yes;No;Yes;;01. 01. 2022;;;;;
693462;2 bedroom;Good;56 m²;CZK 8,250;;CZK 16,500;Ostrava;Poruba;Opletalova;Personal;Brick building;D;;1;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
682340;Studio;;37 m²;CZK 21,000;CZK 7,000;;Prague;Vinohrady;Jana Masaryka;;;;Furnished;4;No;No;No;No;No;Yes;Yes;;10. 12. 2021;;;;;
598912;3 bedroom;Excellent;93 m²;CZK 19,500;CZK 3,200;CZK 40,000;Dobřichovice;Středočeský Region;Anglická;Personal;Brick building;G;Furnished;2;Yes;Yes;No;No;No;No;Yes;;01. 01. 2022;Central heating;Top floor;Interior;Premium materials and solutions;10 to 30 years years
692780;1 bedroom with open-plan kitchen;Excellent;40 m²;CZK 8,000;CZK 1,300;CZK 16,000;Ústí nad Labem;Dobětice;Brandtova;Personal;Prefab concrete building;G;Partially furnished;6;No;No;Yes;No;Yes;Yes;No;;01. 01. 2022;Central heating;Middle floor;Interior;;
693459;Studio;Excellent;35 m²;CZK 16,000;CZK 3,000;CZK 32,000;Prague;Vršovice;Kozácká;Personal;Brick building;G;Furnished;2;Yes;No;Yes;No;No;Yes;No;;24. 11. 2021;;;;;
558642;1 bedroom;Excellent;40 m²;CZK 10,000;CZK 2,300;CZK 18,000;Neratovice;Středočeský Region;Na Výsluní;Personal;Prefab concrete building;G;Partially furnished;3;No;No;Yes;Yes;Yes;Yes;No;;01. 11. 2021;District heating;Middle floor;Overall;;
690737;Studio;New build;35 m²;CZK 10,000;CZK 2,500;CZK 20,000;Kladno;Kročehlavy;Nad Vápenkami;Personal;Brick building;B;Partially furnished;;No;No;No;No;Yes;No;No;Yes;20. 11. 2021;Geothermal heat pump;Middle floor;Interior;Premium materials and solutions;
691605;1 bedroom with open-plan kitchen;;68 m²;CZK 24,900;CZK 8,300;;Prague;Vinohrady;Balbínova;;;;Furnished;2;No;No;No;No;No;Yes;No;;12. 01. 2022;;;;;
693453;2 bedroom;New build;59 m²;CZK 14,000;CZK 3,500;CZK 14,000;Prague;Kobylisy;U Třešňovky;Personal;Brick building;C;Partially furnished;1;No;No;Yes;No;No;No;Yes;;07. 01. 2022;;;;;
668488;2 bedroom;Excellent;70 m²;CZK 11,900;;CZK 25,000;Slezská Ostrava;Moravskoslezský Region;Na Josefské;Personal;Brick building;B;Partially furnished;1;No;No;Yes;Yes;Yes;No;No;;01. 12. 2021;;;;;;15 m²
631179;Studio;New build;36 m²;CZK 13,000;CZK 3,000;;Podolí;;Prague;Personal;Brick building;G;;1;No;Yes;No;No;No;Yes;No;;19. 10. 2020;;;;;
693444;2 bedroom;New build;55 m²;CZK 17,500;CZK 2,000;CZK 17,500;Prague;Žižkov;Chelčického;Personal;Brick building;C;Partially furnished;2;No;No;No;No;No;No;No;;01. 12. 2021;Gas boiler;;Overall;;1 to 10 years years
693450;3 bedroom;Good;70 m²;CZK 13,500;CZK 4,500;CZK 27,000;Nové Sady u Olomouce;Olomoucký Region;Skupova;Personal;Prefab concrete building;G;Partially furnished;6;No;No;No;Yes;No;Yes;No;;01. 12. 2021;;;;;
692786;1 bedroom with open-plan kitchen;Excellent;47 m²;CZK 15,136;CZK 2,343;CZK 15,000;Prague;Podolí;Nedvědovo náměstí;Personal;Brick building;E;Partially furnished;4;Yes;No;Yes;No;Yes;Yes;No;;01. 12. 2021;;;;;
693431;1 bedroom with open-plan kitchen;Excellent;56 m²;CZK 13,500;CZK 3,500;CZK 34,000;Brno;Černá Pole;Zemědělská;Personal;Brick building;G;Partially furnished;5;No;No;Yes;No;No;No;No;;20. 12. 2021;Gas boiler;;;;
693439;Studio;Excellent;30 m²;CZK 4,950;;CZK 9,900;Karviná-město;Moravskoslezský Region;Slovenská;Personal;Prefab concrete building;D;;7;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
693438;Studio;Excellent;29 m²;CZK 4,950;;CZK 9,900;Karviná-město;Moravskoslezský Region;Slovenská;Personal;Prefab concrete building;D;;6;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
693437;1 bedroom;Excellent;27 m²;CZK 3,000;;CZK 6,000;Karviná-město;Moravskoslezský Region;U Svobodáren;Personal;Brick building;E;;2;No;No;No;No;Yes;No;No;;;;;;;
693436;1 bedroom;Good;26 m²;CZK 3,000;;CZK 6,000;Karviná-město;Moravskoslezský Region;U Svobodáren;Personal;Brick building;E;;3;No;No;No;No;Yes;No;No;;;;;;;
693433;3 bedroom;Good;88 m²;CZK 6,700;;CZK 13,400;Stonava;Moravskoslezský Region;Hořany;Personal;Brick building;C;;1;Yes;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
693432;1 bedroom;Excellent;36 m²;CZK 5,550;;CZK 11,100;Karviná-město;Moravskoslezský Region;Slovenská;Personal;Prefab concrete building;E;;2;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
693429;2 bedroom;Excellent;47 m²;CZK 5,200;;CZK 10,400;Havířov;Šumbark;Jarošova;Personal;Brick building;E;;3;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 2,000
693428;2 bedroom;In need of repair;47 m²;CZK 5,100;;CZK 10,200;Havířov;Šumbark;Jarošova;Personal;Brick building;E;;3;No;No;No;No;Yes;No;No;;;;;;;;CZK 2,000
693427;2 bedroom;Excellent;48 m²;CZK 5,200;;CZK 10,400;Havířov;Šumbark;Jarošova;Personal;Brick building;E;;4;No;No;No;No;Yes;No;No;;;;;;;;CZK 2,000
693426;Studio;Excellent;32 m²;CZK 5,750;;CZK 11,500;Ostrava;Poruba;náměstí Jana Nerudy;Personal;Brick building;E;;3;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
693425;2 bedroom;Excellent;48 m²;CZK 7,200;;CZK 14,400;Ostrava;Zábřeh nad Odrou;Pjanovova;Personal;Brick building;E;;4;No;No;No;No;Yes;No;No;;;;;;;;CZK 6,000
355765;2 bedroom;Excellent;56 m²;CZK 18,300;CZK 2,320;CZK 40,000;Prague;Nové Město;Spálená;Personal;Brick building;;Partially furnished;2;No;No;No;No;No;No;No;;;;;;;
366000;1 bedroom with open-plan kitchen;;55 m²;CZK 15,000;CZK 3,500;CZK 20,000;Prague;Břevnov;Slavníkova;Personal;Brick building;A;Partially furnished;3;Yes;No;No;No;No;No;No;;;;;;;
440709;3 bedroom;Excellent;89 m²;CZK 20,000;CZK 2,500;CZK 25,000;Prague;Strašnice;Révová;Personal;Brick building;B;Partially furnished;1;No;Yes;No;No;No;No;No;;01. 12. 2021;Gas boiler;Ground floor;;;;20 m²
692785;Studio;New build;21 m²;CZK 9,500;CZK 2,500;CZK 9,500;Prague;Podolí;Levá;Personal;Brick building;G;Partially furnished;;No;No;Yes;No;No;Yes;No;;01. 02. 2022;;;;;
632833;1 bedroom;Excellent;42 m²;CZK 6,400;CZK 1,450;CZK 12,000;Ústí nad Labem;Krásné Březno;Drážďanská;Personal;Brick building;C;Partially furnished;1;No;No;Yes;No;Yes;No;No;;01. 12. 2021;;;;;
693273;1 bedroom;;48 m²;CZK 15,000;CZK 5,000;;Prague;Holešovice;Františka Křížka;;;;Furnished;1;No;No;No;No;No;Yes;No;;31. 12. 2021;;;;;
691793;1 bedroom;;30 m²;CZK 12,150;CZK 4,050;;Prague;Žižkov;Jeseniova;;;;Furnished;4;No;No;No;No;No;Yes;No;;16. 12. 2021;;;;;
680006;2 bedroom with open-plan kitchen;;90 m²;CZK 60,000;CZK 20,000;;Prague;Staré Město;Karoliny Světlé;;;;Furnished;3;No;No;No;No;No;Yes;No;;28. 11. 2021;;;;;
682324;Studio;;20 m²;CZK 9,300;CZK 3,100;;Mariánské Lázně;Karlovarský Region;Lesní;;;;Furnished;2;No;No;No;No;No;No;No;;01. 12. 2021;;;;;
305026;1 bedroom;Excellent;33 m²;CZK 12,999;CZK 2,200;CZK 18,000;Prague;Chodov;Benkova;Personal;Prefab concrete building;C;Furnished;5;No;No;No;No;No;Yes;No;;01. 12. 2021;Central heating;Middle floor;Overall;Premium materials and solutions;
448853;2 bedroom with open-plan kitchen;;80 m²;CZK 17,800;CZK 3,200;CZK 18,000;Pisárky;Jihomoravský Region;Brno;Personal;Low-energy building;;Furnished;1;No;Yes;No;No;No;No;No;;26. 11. 2021;Other;;Overall;Standard materials and solutions;10 to 30 years years
646813;1 bedroom;Excellent;49 m²;CZK 12,000;CZK 3,000;CZK 12,000;Brno;Obřany;Kmochova;Personal;Brick building;G;Furnished;1;No;Yes;Yes;No;Yes;No;No;;01. 12. 2021;Electric boiler;;;;
690944;2 bedroom with open-plan kitchen;Excellent;60 m²;CZK 10,000;CZK 5,000;CZK 20,000;Ústí nad Orlicí;Pardubický Region;Pickova;Personal;Brick building;F;Partially furnished;1;No;No;No;No;No;No;No;;04. 11. 2021;;;;;
582064;1 bedroom with open-plan kitchen;Excellent;100 m²;CZK 13,000;;CZK 25,000;Liberec;Ruprechtice;Vrchlického;Personal;Brick building;G;;3;No;No;Yes;No;Yes;No;No;;01. 12. 2021;Geothermal heat pump;Attic;Interior;;
692774;Small studio;Excellent;17 m²;CZK 10,500;CZK 1,500;CZK 15,000;Prague;Hlubočepy;Pod Žvahovem;Personal;Brick building;G;Furnished;2;No;No;No;No;No;No;No;;01. 12. 2021;;;;;
105350;2 bedroom;Excellent;56 m²;CZK 15,900;CZK 500;CZK 25,000;Prague;Žižkov;Na Vrcholu;Personal;Brick building;;Furnished;2;No;No;Yes;No;No;No;No;;23. 11. 2021;District heating;Middle floor;;;
683727;1 bedroom with open-plan kitchen;Excellent;55 m²;CZK 10,900;CZK 2,926;CZK 21,800;Ostrava;Poruba;Čs. exilu;Personal;Brick building;G;Furnished;5;No;No;No;No;Yes;Yes;No;;01. 01. 2022;;;;;
404503;2 bedroom;;55 m²;CZK 8,500;;;Ostrava;Zábřeh nad Odrou;Gerasimovova;Personal;Brick building;;Partially furnished;1;No;No;No;No;No;No;No;;;;;;;
660588;1 bedroom with open-plan kitchen;Excellent;70 m²;CZK 14,000;CZK 3,000;CZK 15,000;Beroun;Středočeský Region;V Zahradách;Personal;Brick building;B;Furnished;1;Yes;No;Yes;No;Yes;No;No;;01. 12. 2021;;;;;
693414;2 bedroom with open-plan kitchen;Excellent;72 m²;CZK 14,000;CZK 3,150;CZK 28,000;Vrchlabí;Podhůří-Harta;Na Výšině;Personal;Prefab concrete building;G;Partially furnished;2;Yes;No;No;No;Yes;No;No;;23. 11. 2021;District heating;Middle floor;;Standard materials and solutions;10 to 30 years years
494270;1 bedroom;Excellent;46 m²;CZK 11,000;;CZK 11,000;Moravská Ostrava;Moravskoslezský Region;Senovážná;Personal;Brick building;;Furnished;2;No;No;Yes;No;Yes;No;No;;;;;Interior;;
680100;1 bedroom;;36 m²;CZK 27,000;CZK 9,000;;Prague;Holešovice;Sanderova;;;;Furnished;1;Yes;Yes;No;No;No;No;No;;28. 11. 2021;;;;;
680824;1 bedroom with open-plan kitchen;;67 m²;CZK 24,225;CZK 8,075;;Prague;Libeň;V Zahradách;;;;Furnished;2;Yes;Yes;No;No;No;Yes;Yes;;23. 12. 2021;;;;;
688668;Studio;New build;40 m²;CZK 18,000;CZK 3,000;CZK 40,000;Prague;Smíchov;Holečkova;Personal;Brick building;G;Furnished;3;Yes;No;Yes;No;No;Yes;No;;01. 12. 2021;;;;;
692764;2 bedroom with open-plan kitchen;Excellent;62 m²;CZK 12,000;CZK 1,500;CZK 24,000;Ústí nad Labem;Ústecký Region;Masarykova;Personal;Brick building;C;Partially furnished;1;No;No;Yes;No;No;No;No;;19. 11. 2021;;;;;
602612;1 bedroom with open-plan kitchen;Excellent;46 m²;CZK 15,000;CZK 2,000;CZK 30,000;Prague;Vinohrady;Americká;Personal;Brick building;D;;3;No;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
492630;1 bedroom with open-plan kitchen;;60 m²;CZK 15,000;CZK 3,977;CZK 19,000;Prague;Stodůlky;Karla Kryla;Personal;Brick building;;Furnished;2;No;No;Yes;Yes;No;Yes;No;;01. 12. 2021;;Middle floor;;;
693408;2 bedroom with open-plan kitchen;Excellent;70 m²;CZK 13,000;CZK 3,000;CZK 16,000;Břeclav;Jihomoravský Region;Sovadinova;Personal;Brick building;G;Partially furnished;2;No;No;Yes;No;Yes;No;No;;01. 12. 2021;;;;;
522012;2 bedroom;Excellent;54 m²;CZK 13,000;CZK 3,000;CZK 16,000;Prague;Záběhlice;Zvonková;Personal;Prefab concrete building;D;Partially furnished;3;No;No;No;Yes;No;Yes;No;;01. 12. 2021;District heating;;Overall;;
693409;3 bedroom;Good;73 m²;CZK 10,500;CZK 3,000;CZK 31,500;Bukov;Ústecký Region;Ústí nad Labem;Personal;Prefab concrete building;;Partially furnished;1;No;No;No;No;No;No;No;;01. 01. 2022;District heating;Ground floor;Bathroom unit;Standard materials and solutions;30 to 50 years years
539075;1 bedroom;;35 m²;CZK 13,000;CZK 3,500;CZK 16,500;Prague;Nusle;Mečislavova;Personal;Brick building;;Furnished;1;No;No;No;No;No;No;No;;ihned;;;;;
693405;4 bedroom;Excellent;65 m²;CZK 11,000;CZK 3,000;CZK 20,000;Ústí nad Labem;Ústecký Region;V Lukách;Personal;Prefab concrete building;G;Partially furnished;3;No;No;No;Yes;Yes;No;No;;01. 12. 2021;District heating;Middle floor;Overall;Standard materials and solutions;
610457;1 bedroom with open-plan kitchen;Excellent;83 m²;CZK 17,900;CZK 3,000;CZK 20,900;Prague;Holešovice;V Háji;Personal;Brick building;B;Partially furnished;3;Yes;No;No;No;No;Yes;Yes;;01. 01. 2021;District heating;Middle floor;;;1 to 10 years years
692754;3 bedroom;Excellent;72 m²;CZK 17,000;CZK 5,080;CZK 17,000;Brno;Židenice;Bořetická;Personal;Prefab concrete building;G;Furnished;1;Yes;No;Yes;No;No;Yes;No;;17. 11. 2021;;;;;
463957;1 bedroom with open-plan kitchen;Excellent;75 m²;CZK 18,500;CZK 1,700;CZK 37,000;Prague;Holešovice;Poupětova;Personal;Brick building;;Unfurnished;3;No;No;No;No;No;Yes;No;;01. 12. 2021;Gas boiler;Middle floor;Interior;Premium materials and solutions;1 to 10 years years
692156;1 bedroom with open-plan kitchen;New build;73 m²;CZK 20,000;CZK 4,000;CZK 45,000;Prague;Vršovice;U Roháčových kasáren;Personal;Brick building;A;Furnished;4;Yes;No;Yes;No;Yes;Yes;Yes;;01. 01. 2022;District heating;Middle floor;;Premium materials and solutions;1 to 10 years years
139104;1 bedroom with open-plan kitchen;;32 m²;CZK 11,000;CZK 3,000;CZK 14,000;Prague;Smíchov;Nad Palatou;Personal;Brick building;;Furnished;2;No;No;No;No;No;No;No;;01. 07. 2021;Gas boiler;Middle floor;;Standard materials and solutions;
547896;1 bedroom with open-plan kitchen;;65 m²;CZK 8,000;CZK 1,000;CZK 8,000;Březová;Karlovarský Region;Hamerská;Personal;Brick building;C;Furnished;2;No;No;No;No;No;No;No;;01. 06. 2021;District heating;;;;
666650;4 bedroom;Good;130 m²;CZK 18,000;CZK 2,000;CZK 25,000;Středočeský Region;;Horoměřice;Personal;Brick building;G;Partially furnished;1;Yes;No;No;No;No;No;No;;10. 12. 2021;;;;;
486003;1 bedroom with open-plan kitchen;;42 m²;CZK 12,000;CZK 2,300;CZK 24,000;Brno;Žabovřesky;Voroněžská;Personal;Prefab concrete building;;Partially furnished;5;Yes;No;No;No;No;No;Yes;;;;;;;
672046;2 bedroom with open-plan kitchen;Excellent;63 m²;CZK 13,500;CZK 2,500;CZK 13,000;Beroun;Středočeský Region;Havlíčkova;Personal;Brick building;C;Partially furnished;2;No;No;No;No;Yes;No;No;;01. 08. 2021;Gas boiler;Top floor;Overall;Premium materials and solutions;10 to 30 years years
500233;Studio;New build;39 m²;CZK 13,000;CZK 2,450;CZK 13,000;Prague;Vysočany;Na Břehu;Personal;Brick building;C;Partially furnished;3;No;No;No;No;No;Yes;No;;01. 01. 2022;;;;;
187620;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 11,500;CZK 3,500;CZK 23,000;Prague;Stodůlky;Janského;Personal;Prefab concrete building;;Partially furnished;6;No;No;Yes;No;No;Yes;No;;01. 11. 2021;District heating;Top floor;;Standard materials and solutions;10 to 30 years years
693209;1 bedroom with open-plan kitchen;Good;38 m²;CZK 13,800;CZK 4,022;CZK 13,800;Prague;Libeň;U Libeňského pivovaru;Personal;Brick building;G;Furnished;2;No;No;Yes;No;No;No;No;;21. 11. 2021;Gas boiler;Middle floor;Interior;Standard materials and solutions;
690517;1 bedroom;New build;37 m²;CZK 13,500;CZK 1,500;CZK 27,000;Brno;Židenice;Eimova;Personal;Brick building;G;Furnished;;No;No;No;No;No;No;No;;01. 12. 2021;Gas boiler;Ground floor;Overall;;1 to 10 years years
693395;2 bedroom;Excellent;52 m²;CZK 14,000;CZK 4,400;CZK 30,000;Prague;Veleslavín;Na Okraji;Personal;Prefab concrete building;E;Furnished;3;No;No;Yes;No;No;No;No;;01. 01. 2022;;;;;
348727;1 bedroom with open-plan kitchen;;50 m²;CZK 12,000;CZK 5,500;CZK 24,000;Prague;Smíchov;U Klikovky;Personal;Brick building;;Furnished;2;Yes;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
517729;Small studio;;30 m²;CZK 8,000;CZK 3,000;CZK 8,000;Brandýs nad Labem-Stará Boleslav;Brandýs nad Labem;Josefa Suka;Personal;Brick building;C;Unfurnished;1;No;No;Yes;No;No;No;No;;;Central heating;Raised ground floor;;Standard materials and solutions;1 to 10 years years;60 m²
689750;Studio;New build;36 m²;CZK 16,500;CZK 1;CZK 33,000;Brno;Trnitá;Čechyňská;Personal;Brick building;B;Partially furnished;7;No;Yes;No;No;Yes;Yes;No;;01. 06. 2022;;;;;
298645;1 bedroom with open-plan kitchen;Excellent;67 m²;CZK 18,500;CZK 2,000;CZK 18,500;Prague;Vokovice;V kruhu;Personal;Brick building;B;Partially furnished;1;No;No;Yes;No;Yes;No;Yes;;01. 01. 2022;Gas boiler;Ground floor;Interior;Premium materials and solutions;;30 m²
573343;3 bedroom;Excellent;72 m²;CZK 13,000;CZK 3,000;CZK 13,000;České Budějovice 2;Jihočeský Region;Otavská;Cooperative;Prefab concrete building;;Furnished;1;Yes;No;Yes;No;No;Yes;No;;19. 06. 2020;District heating;Middle floor;Overall;;
548474;Studio;New build;32 m²;CZK 15,000;CZK 3,000;CZK 15,000;Prague;Zličín;Sazovická;Personal;Prefab concrete building;;Furnished;2;No;Yes;Yes;No;No;Yes;Yes;Yes;01. 12. 2021;District heating;Middle floor;;Standard materials and solutions;1 to 10 years years
8870;Studio;New build;32 m²;CZK 12,499;CZK 1,750;;Prague;Libeň;Na žertvách;Personal;Brick building;;Furnished;2;No;No;No;No;No;Yes;No;Yes;03. 01. 2022;;;;;
383036;Small studio;Excellent;30 m²;CZK 12,000;CZK 2,500;CZK 20,000;Prague;Řepy;Zrzavého;Personal;Brick building;G;Furnished;5;No;No;No;No;No;Yes;No;;25. 11. 2021;;;;;10 to 30 years years
680297;Studio;Excellent;40 m²;CZK 15,500;CZK 2,500;CZK 25,000;Brno;Ponava;Štefánikova;Personal;Brick building;B;Partially furnished;4;No;No;Yes;No;Yes;Yes;No;;18. 08. 2021;;;;;
615680;1 bedroom with open-plan kitchen;Excellent;63 m²;CZK 18,500;CZK 3,000;CZK 30,000;Brno;Ponava;Štefánikova;Personal;Brick building;B;;4;Yes;Yes;No;No;Yes;Yes;Yes;;01. 08. 2020;;;;;
693350;2 bedroom;Excellent;59 m²;CZK 15,500;CZK 4,500;CZK 20,000;Prague;Vinohrady;Americká;Personal;Brick building;G;Partially furnished;3;No;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
575647;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 16,900;CZK 2,100;;Prague;Karlín;Šaldova;Personal;Brick building;G;Furnished;3;No;No;No;No;No;Yes;Yes;;01. 10. 2019;Other;;;;1 to 10 years years
692554;1 bedroom;Excellent;33 m²;CZK 10,600;CZK 1,590;CZK 11,000;Brno;Židenice;Jeronýmova;Personal;Brick building;C;Unfurnished;2;No;No;Yes;No;No;No;No;;01. 12. 2021;;;;;
693388;1 bedroom with open-plan kitchen;Excellent;60 m²;CZK 12,000;CZK 2,500;CZK 12,000;České Budějovice 2;Jihočeský Region;Větrná;Personal;Prefab concrete building;G;Partially furnished;7;Yes;No;Yes;No;No;Yes;No;;15. 12. 2021;;;;;
692720;3 bedroom;Good;68 m²;CZK 12,000;CZK 4,000;CZK 32,000;Pardubice;Černá za Bory;Na Rybníčkách;Personal;Prefab concrete building;D;Partially furnished;3;No;No;Yes;Yes;No;No;No;;17. 11. 2021;District heating;Middle floor;;Standard materials and solutions;
690318;Studio;Excellent;30 m²;CZK 11,500;CZK 500;CZK 12,000;Prague;Holešovice;Haškova;Personal;Brick building;G;Partially furnished;2;No;No;No;No;No;Yes;No;;01. 01. 2022;;;;;
361571;1 bedroom with open-plan kitchen;New build;84 m²;CZK 18,000;CZK 4,800;CZK 35,000;Prague;Krč;Panuškova;Personal;Brick building;B;Furnished;10;Yes;Yes;No;No;No;Yes;Yes;;03. 02. 2022;District heating;Top floor;;Premium materials and solutions;1 to 10 years years
529830;Studio;Excellent;36 m²;CZK 9,900;CZK 3,000;CZK 12,900;Ruzyně;;Prague;Personal;Brick building;F;Partially furnished;3;No;No;No;No;No;No;No;;25. 11. 2021;Central heating;Top floor;;Standard materials and solutions;
693385;2 bedroom;Good;53 m²;CZK 5,100;;CZK 10,200;Havířov;Šumbark;Jarošova;Personal;Brick building;E;;4;No;No;No;No;Yes;No;No;;;;;;;
693384;2 bedroom;Good;54 m²;CZK 5,000;;CZK 10,000;Havířov;Šumbark;Jarošova;Personal;Brick building;E;;2;No;No;No;No;Yes;No;No;;;;;;;;CZK 2,000
693383;2 bedroom;Good;47 m²;CZK 4,450;;CZK 8,900;Karviná-město;Moravskoslezský Region;Purkyňova;Personal;Brick building;E;;1;No;No;No;No;Yes;No;No;;;;;;;
693381;2 bedroom;Excellent;46 m²;CZK 4,050;;CZK 8,100;Havířov;Šumbark;Dukelská;Personal;Brick building;E;;2;No;No;No;No;Yes;No;No;;;;;;;;CZK 2,000
693380;3 bedroom;Excellent;88 m²;CZK 13,000;CZK 3,000;CZK 26,000;České Budějovice 3;Jihočeský Region;Puklicova;Personal;Brick building;G;Unfurnished;1;Yes;No;Yes;No;No;No;No;;10. 12. 2021;;;;;
692715;Studio;Excellent;26 m²;CZK 10,500;CZK 500;CZK 10,500;Prague;Nusle;Pod Terebkou;Personal;Brick building;G;Partially furnished;3;No;No;No;No;No;Yes;No;;18. 11. 2021;;;;;
400387;1 bedroom with open-plan kitchen;Excellent;47 m²;CZK 12,500;CZK 1,500;CZK 11,000;České Budějovice 5;Jihočeský Region;Dobrovodská;Personal;Brick building;;Furnished;2;No;No;No;No;No;No;No;;01. 01. 2022;;;;;
190135;1 bedroom;Excellent;50 m²;CZK 12,000;CZK 1,000;CZK 15,000;Prague;Nusle;5. května;Personal;Brick building;;Unfurnished;5;No;No;No;No;No;No;No;;01. 12. 2021;Other;Middle floor;Overall;Standard materials and solutions;1 to 10 years years
689888;4 bedroom with open-plan kitchen;New build;150 m²;CZK 13,050;CZK 1,950;CZK 15,000;Prague;Zbraslav;K Vejvoďáku;Personal;Other;G;Partially furnished;1;Yes;Yes;Yes;Yes;Yes;No;Yes;;15. 11. 2021;;;;;
629589;1 bedroom with open-plan kitchen;Excellent;60 m²;CZK 20,000;CZK 500;CZK 20,000;Prague;Vinohrady;Vinohradská;Personal;Brick building;G;;2;No;No;No;No;No;Yes;No;;01. 06. 2021;Other;Middle floor;Overall;;
692420;1 bedroom with open-plan kitchen;Excellent;58 m²;CZK 14,900;CZK 3,600;CZK 29,800;Brno;Královo Pole;Purkyňova;Personal;Brick building;G;Furnished;2;No;No;No;No;No;No;No;;15. 11. 2021;;;Overall;;
693374;Studio;Excellent;32 m²;CZK 14,000;CZK 1,500;CZK 28,000;Prague;Holešovice;Plynární;Personal;Brick building;G;Unfurnished;4;Yes;No;Yes;No;No;No;No;;23. 11. 2021;;;;;
690873;1 bedroom with open-plan kitchen;New build;40 m²;CZK 15,000;CZK 5,000;CZK 30,000;Brno;Jundrov;Březová;Personal;Low-energy building;B;Furnished;1;No;Yes;No;No;Yes;No;No;;03. 11. 2021;Central heating;Ground floor;;;1 to 10 years years
693372;1 bedroom with open-plan kitchen;Excellent;43 m²;CZK 16,500;CZK 1;CZK 33,000;Prague;Vršovice;Jakutská;Personal;Brick building;G;Partially furnished;3;No;No;No;No;No;No;No;;29. 11. 2021;;;;;
597089;1 bedroom with open-plan kitchen;Excellent;48 m²;CZK 22,000;CZK 2,500;CZK 44,000;Prague;Holešovice;Veverkova;Personal;Brick building;C;Unfurnished;3;No;No;Yes;No;No;Yes;No;;03. 01. 2022;Gas boiler;Middle floor;Overall;Premium materials and solutions;1 to 10 years years
12941;2 bedroom with open-plan kitchen;;86 m²;CZK 19,900;CZK 3,800;;Prague;Řepy;Zrzavého;Personal;Other;;Furnished;7;Yes;No;Yes;No;Yes;Yes;Yes;Yes;01. 01. 1970;;Middle floor;;;
693371;2 bedroom with open-plan kitchen;Excellent;67 m²;CZK 16,000;CZK 4,000;CZK 16,000;Prague;Holešovice;Schnirchova;Personal;Brick building;G;Partially furnished;1;Yes;No;No;No;No;Yes;No;;23. 11. 2021;;;;;
562316;Small studio;;24 m²;CZK 6,700;CZK 800;CZK 12,000;Prague;Braník;Zelinářská;Personal;Brick building;;Partially furnished;3;No;No;No;No;No;No;No;;06. 12. 2021;;;;;
693368;2 bedroom;Good;59 m²;CZK 8,000;;CZK 16,000;Ostrava;Poruba;Čkalovova;Personal;Brick building;D;;5;No;No;Yes;No;Yes;No;No;;;;;;;;CZK 6,000
